date_id,store_id,product_id,stock_on_hand_kg,stock_in_transit_kg,stock_wasted_kg,lead_time_days,sku,product_name,category,subcategory,shelf_life_days,supplier_id,cost_price,list_price,base_waste_rate
20251230,76,62,30.43,4.11,3.96,2,BBQ0062,Cánh gà nướng,Meat,BBQ Chicken,4,3,116638.0,252440.0,0.13
20251230,76,63,33.61,4.33,2.69,3,BBQ0063,Thịt xông khói,Meat,Bacon,14,1,159554.0,228694.0,0.08
20251230,76,64,76.03,10.97,0.0,4,PAN0064,Gạo ST25 5kg,Pantry,Rice,365,15,67150.0,99431.0,0.0
20251230,76,65,103.24,13.93,0.0,5,PAN0065,Gạo Jasmine 5kg,Pantry,Rice,365,15,32455.0,37025.0,0.0
20251230,76,66,174.98,10.46,1.75,5,PAN0066,Mì gói Hảo Hảo,Pantry,Noodles,180,15,70085.0,51248.0,0.01
20251230,76,67,136.59,10.19,1.37,5,PAN0067,Mì gói Omachi,Pantry,Noodles,180,16,11161.0,70233.0,0.01
20251230,76,68,94.08,6.56,0.0,7,PAN0068,Dầu ăn Neptune 1L,Pantry,Oil,365,15,34407.0,27810.0,0.0
20251230,76,69,183.58,22.22,0.0,5,PAN0069,Nước mắm Nam Ngư,Pantry,Sauce,365,15,58366.0,57447.0,0.0
20251230,76,70,106.79,9.71,0.0,6,PAN0070,Đường trắng,Pantry,Sugar,365,16,68640.0,86920.0,0.0
20251230,76,71,171.77,18.99,0.0,5,PAN0071,Muối iốt,Pantry,Salt,365,15,17943.0,112319.0,0.0
20251230,76,72,98.14,13.88,0.98,3,BEV0072,Coca Cola 1.5L,Beverage,Soft Drink,180,18,26786.0,20685.0,0.01
20251230,76,73,170.32,17.06,1.7,3,BEV0073,Pepsi 1.5L,Beverage,Soft Drink,180,18,30065.0,33098.0,0.01
20251230,76,74,168.68,23.7,1.69,3,BEV0074,Number 1 Energy,Beverage,Energy Drink,365,18,15042.0,49858.0,0.01
20251230,76,75,97.58,5.03,0.98,4,BEV0075,Trà xanh 0 độ,Beverage,Tea,180,18,32225.0,46216.0,0.01
20251230,76,76,118.95,11.87,0.0,4,BEV0076,Nước suối Lavie,Beverage,Water,365,17,13095.0,22597.0,0.0
20251230,76,77,113.2,8.49,1.13,4,BEV0077,Bia Heineken,Beverage,Beer,180,17,27601.0,46090.0,0.01
20251230,76,78,103.55,11.33,1.04,3,BEV0078,Bia Tiger,Beverage,Beer,180,18,18922.0,45735.0,0.01
20251230,77,1,32.69,3.98,9.81,2,VEG0001,Rau cải ngọt,Vegetable,Leafy Greens,3,8,30931.0,29586.0,0.2
20251230,77,2,12.12,0.7,2.55,1,VEG0002,Rau muống,Vegetable,Leafy Greens,3,6,26937.0,36146.0,0.21
20251230,77,3,34.41,4.35,6.19,2,VEG0003,Xà lách,Vegetable,Leafy Greens,4,8,16162.0,46654.0,0.18
20251230,77,4,49.46,4.43,9.4,1,VEG0004,Rau thơm mix,Vegetable,Herbs,3,8,15412.0,49248.0,0.19
20251230,77,5,19.7,2.17,2.36,1,VEG0005,Cải thảo,Vegetable,Cabbage,5,7,19247.0,29546.0,0.12
20251230,77,6,51.08,3.63,15.32,1,VEG0006,Bắp cải,Vegetable,Cabbage,6,6,27350.0,40291.0,0.1
20251230,77,7,51.73,5.58,7.76,1,VEG0007,Cà chua,Vegetable,Tomatoes,5,6,23639.0,32281.0,0.15
20251230,77,8,30.25,4.4,9.07,2,VEG0008,Dưa chuột,Vegetable,Cucumber,4,8,22997.0,26167.0,0.16
20251230,77,9,39.07,3.08,11.72,1,VEG0009,Ớt,Vegetable,Peppers,4,8,24121.0,44629.0,0.14
20251230,77,10,40.66,2.27,6.91,2,VEG0010,Hành lá,Vegetable,Onions,4,8,22649.0,49581.0,0.17
20251230,77,11,33.58,4.67,5.04,1,VEG0011,Cà rót,Vegetable,Eggplant,4,6,15929.0,40189.0,0.15
20251230,77,12,25.77,2.15,7.73,1,VEG0012,Đậu đũa,Vegetable,Beans,3,6,24010.0,25332.0,0.18
20251230,77,13,32.2,2.14,2.58,1,VEG0013,Bí đao,Vegetable,Squash,7,6,34313.0,45210.0,0.08
20251230,77,14,0.0,0.0,0.0,1,VEG0014,Su hào,Vegetable,Kohlrabi,5,6,15319.0,30772.0,0.13
20251230,77,15,14.88,1.85,4.46,2,VEG0015,Rau dền,Vegetable,Amaranth,3,8,28665.0,40250.0,0.2
20251230,77,16,32.44,4.2,9.73,2,MEAT0016,Thịt bò Úc,Meat,Beef,5,3,97336.0,170838.0,0.12
20251230,77,17,47.32,6.37,6.62,2,MEAT0017,Thịt bò nội địa,Meat,Beef,4,2,146252.0,160522.0,0.14
20251230,77,18,37.13,5.07,5.57,2,MEAT0018,Thịt bò xay,Meat,Beef,3,2,100794.0,193801.0,0.15
20251230,77,19,45.03,6.51,4.95,2,MEAT0019,Sườn bò Mỹ,Meat,Beef,5,1,176958.0,220767.0,0.11
20251230,77,20,43.8,2.38,5.69,2,MEAT0020,Thịt heo ba chỉ,Meat,Pork,4,2,119515.0,240466.0,0.13
20251230,77,21,60.2,4.34,18.06,2,MEAT0021,Thịt heo nạc,Meat,Pork,4,3,172187.0,131504.0,0.13
20251230,77,22,30.6,1.73,9.18,2,MEAT0022,Sườn heo,Meat,Pork,4,3,132083.0,244952.0,0.12
20251230,77,23,2.26,0.26,0.32,4,MEAT0023,Gà ta nguyên con,Meat,Chicken,4,1,118868.0,155275.0,0.14
20251230,77,24,32.95,3.18,9.88,2,MEAT0024,Gà công nghiệp,Meat,Chicken,5,2,138675.0,245483.0,0.11
20251230,77,25,35.21,4.08,4.58,2,MEAT0025,Đùi gà,Meat,Chicken,4,3,134270.0,138320.0,0.13
20251230,77,26,46.87,6.09,6.09,2,MEAT0026,Ức gà,Meat,Chicken,4,2,96527.0,122033.0,0.13
20251230,77,27,50.23,4.64,15.07,2,MEAT0027,Thịt cừu,Meat,Lamb,5,2,157224.0,145833.0,0.1
20251230,77,28,15.14,2.02,2.42,2,FISH0028,Cá hồi Na Uy,Seafood,Salmon,3,5,61267.0,123861.0,0.16
20251230,77,29,26.57,1.86,3.99,2,FISH0029,Cá hồi Phi lê,Seafood,Salmon,3,5,125611.0,192552.0,0.15
20251230,77,30,6.4,0.4,0.9,2,FISH0030,Cá diêu hồng,Seafood,Tilapia,4,4,143367.0,178129.0,0.14
20251230,77,31,24.04,2.32,4.09,2,FISH0031,Cá thu,Seafood,Mackerel,3,5,137679.0,174796.0,0.17
20251230,77,32,53.51,4.79,16.05,1,FISH0032,Tôm sú,Seafood,Shrimp,3,5,68587.0,144498.0,0.15
20251230,77,33,40.43,2.48,6.47,2,FISH0033,Tôm thẻ,Seafood,Shrimp,3,5,89266.0,187553.0,0.16
20251230,77,34,36.56,4.38,10.97,2,FISH0034,Mực ống,Seafood,Squid,3,5,84725.0,167349.0,0.16
20251230,77,35,35.66,2.37,10.7,2,FISH0035,Cua biển,Seafood,Crab,2,4,70763.0,185589.0,0.18
20251230,77,36,21.86,1.75,6.56,2,FISH0036,Nghêu,Seafood,Clam,2,4,124956.0,128318.0,0.19
20251230,77,37,37.61,2.64,11.28,2,FISH0037,Cá basa,Seafood,Catfish,4,5,104442.0,162728.0,0.13
20251230,77,38,65.64,9.33,15.75,2,DAIRY0038,Sữa tươi Vinamilk 1L,Dairy,Milk,7,9,19990.0,53557.0,0.08
20251230,77,39,39.66,3.47,9.52,2,DAIRY0039,Sữa tươi TH True 1L,Dairy,Milk,7,9,16414.0,66367.0,0.08
20251230,77,40,59.13,4.57,3.55,2,DAIRY0040,Sữa chua uống,Dairy,Yogurt,10,10,40347.0,70209.0,0.06
20251230,77,41,16.63,1.53,0.83,2,DAIRY0041,Sữa chua Vinamilk,Dairy,Yogurt,14,9,26218.0,51675.0,0.05
20251230,77,42,48.1,6.7,1.44,2,DAIRY0042,Phô mai lát,Dairy,Cheese,30,9,24138.0,86285.0,0.03
20251230,77,43,17.93,2.6,0.36,2,DAIRY0043,Bơ lạt,Dairy,Butter,45,9,28039.0,35479.0,0.02
20251230,77,44,47.4,2.37,3.32,1,DAIRY0044,Trứng gà,Dairy,Eggs,21,10,43096.0,44216.0,0.07
20251230,77,45,38.8,3.72,0.78,3,ICE0045,Kem Merino que,Ice Cream,Popsicle,180,13,35887.0,51165.0,0.02
20251230,77,46,41.11,3.74,0.82,3,ICE0046,Kem Wall's Cornetto,Ice Cream,Cone,180,14,21328.0,54748.0,0.02
20251230,77,47,36.86,4.18,0.74,3,ICE0047,Kem Celano hộp,Ice Cream,Tub,180,14,33838.0,55324.0,0.02
20251230,77,48,10.08,1.16,0.3,3,ICE0048,Kem sữa chua Vinamilk,Ice Cream,Cup,90,13,37019.0,27246.0,0.03
20251230,77,49,48.25,6.75,0.96,3,ICE0049,Kem Dairy Queen hộp,Ice Cream,Tub,180,13,21667.0,51811.0,0.02
20251230,77,50,18.78,1.48,0.19,7,FRZ0050,Cá viên đông lạnh,Frozen Food,Fish Balls,365,11,45239.0,61526.0,0.01
20251230,77,51,69.4,4.1,0.69,7,FRZ0051,Há cảo đông lạnh,Frozen Food,Dumplings,365,11,50871.0,65548.0,0.01
20251230,77,52,71.95,4.44,0.72,7,FRZ0052,Bánh bao đông lạnh,Frozen Food,Buns,365,11,43471.0,67089.0,0.01
20251230,77,53,66.91,6.93,0.67,8,FRZ0053,Pizza đông lạnh,Frozen Food,Pizza,365,11,46160.0,86315.0,0.01
20251230,77,54,55.93,4.45,0.56,6,FRZ0054,Khoai tây chiên,Frozen Food,Fries,365,11,50192.0,54542.0,0.01
20251230,77,55,72.47,8.39,0.72,7,FRZ0055,Rau củ đông lạnh,Frozen Food,Vegetables,365,12,78122.0,67625.0,0.01
20251230,77,56,68.27,4.08,0.68,6,FRZ0056,Gà chiên giòn,Frozen Food,Chicken,365,12,65614.0,60366.0,0.01
20251230,77,57,31.68,2.06,0.32,3,FRZ0057,Xúc xích đông lạnh,Frozen Food,Sausage,365,12,31844.0,92670.0,0.01
20251230,77,58,40.28,5.91,4.83,2,BBQ0058,Ba chỉ bò Mỹ,Meat,BBQ Beef,5,2,135214.0,144627.0,0.12
20251230,77,59,23.81,2.21,2.62,3,BBQ0059,Sườn bò nướng,Meat,BBQ Beef,5,1,159779.0,235299.0,0.11
20251230,77,60,21.15,2.55,6.34,2,BBQ0060,Sườn heo nướng,Meat,BBQ Pork,4,1,143840.0,277991.0,0.13
20251230,77,61,42.66,4.25,5.12,2,BBQ0061,Chân giò nướng,Meat,BBQ Pork,4,3,163935.0,246627.0,0.12
20251230,77,62,33.47,2.52,10.04,2,BBQ0062,Cánh gà nướng,Meat,BBQ Chicken,4,3,116638.0,252440.0,0.13
20251230,77,63,4.2,0.49,0.34,1,BBQ0063,Thịt xông khói,Meat,Bacon,14,1,159554.0,228694.0,0.08
20251230,77,64,54.53,3.0,0.0,5,PAN0064,Gạo ST25 5kg,Pantry,Rice,365,15,67150.0,99431.0,0.0
20251230,77,65,106.28,9.92,0.0,6,PAN0065,Gạo Jasmine 5kg,Pantry,Rice,365,15,32455.0,37025.0,0.0
20251230,77,66,75.83,7.18,0.76,5,PAN0066,Mì gói Hảo Hảo,Pantry,Noodles,180,15,70085.0,51248.0,0.01
20251230,77,67,96.54,9.12,0.97,5,PAN0067,Mì gói Omachi,Pantry,Noodles,180,16,11161.0,70233.0,0.01
20251230,77,68,96.19,9.62,0.0,6,PAN0068,Dầu ăn Neptune 1L,Pantry,Oil,365,15,34407.0,27810.0,0.0
20251230,77,69,95.68,6.9,0.0,5,PAN0069,Nước mắm Nam Ngư,Pantry,Sauce,365,15,58366.0,57447.0,0.0
20251230,77,70,53.12,3.15,0.0,5,PAN0070,Đường trắng,Pantry,Sugar,365,16,68640.0,86920.0,0.0
20251230,77,71,116.82,11.26,0.0,6,PAN0071,Muối iốt,Pantry,Salt,365,15,17943.0,112319.0,0.0
20251230,77,72,37.83,4.29,0.38,3,BEV0072,Coca Cola 1.5L,Beverage,Soft Drink,180,18,26786.0,20685.0,0.01
20251230,77,73,62.39,4.44,0.62,3,BEV0073,Pepsi 1.5L,Beverage,Soft Drink,180,18,30065.0,33098.0,0.01
20251230,77,74,120.96,11.28,1.21,3,BEV0074,Number 1 Energy,Beverage,Energy Drink,365,18,15042.0,49858.0,0.01
20251230,77,75,48.22,3.3,0.48,3,BEV0075,Trà xanh 0 độ,Beverage,Tea,180,18,32225.0,46216.0,0.01
20251230,77,76,51.11,7.66,0.0,2,BEV0076,Nước suối Lavie,Beverage,Water,365,17,13095.0,22597.0,0.0
20251230,77,77,47.68,4.25,0.48,2,BEV0077,Bia Heineken,Beverage,Beer,180,17,27601.0,46090.0,0.01
20251230,77,78,71.5,5.9,0.71,3,BEV0078,Bia Tiger,Beverage,Beer,180,18,18922.0,45735.0,0.01
20251230,78,1,6.41,0.56,1.28,2,VEG0001,Rau cải ngọt,Vegetable,Leafy Greens,3,8,30931.0,29586.0,0.2
20251230,78,2,16.5,2.33,4.95,1,VEG0002,Rau muống,Vegetable,Leafy Greens,3,6,26937.0,36146.0,0.21
20251230,78,3,11.19,0.93,3.36,1,VEG0003,Xà lách,Vegetable,Leafy Greens,4,8,16162.0,46654.0,0.18
20251230,78,4,4.64,0.41,1.39,2,VEG0004,Rau thơm mix,Vegetable,Herbs,3,8,15412.0,49248.0,0.19
20251230,78,5,13.1,1.77,3.93,1,VEG0005,Cải thảo,Vegetable,Cabbage,5,7,19247.0,29546.0,0.12
20251230,78,6,0.0,0.0,0.0,1,VEG0006,Bắp cải,Vegetable,Cabbage,6,6,27350.0,40291.0,0.1
20251230,78,7,10.93,0.67,1.64,1,VEG0007,Cà chua,Vegetable,Tomatoes,5,6,23639.0,32281.0,0.15
20251230,78,8,16.33,1.01,2.61,1,VEG0008,Dưa chuột,Vegetable,Cucumber,4,8,22997.0,26167.0,0.16
20251230,78,9,0.0,0.0,0.0,1,VEG0009,Ớt,Vegetable,Peppers,4,8,24121.0,44629.0,0.14
20251230,78,10,0.0,0.0,0.0,1,VEG0010,Hành lá,Vegetable,Onions,4,8,22649.0,49581.0,0.17
20251230,78,11,11.94,1.41,3.58,1,VEG0011,Cà rót,Vegetable,Eggplant,4,6,15929.0,40189.0,0.15
20251230,78,12,23.02,2.45,4.14,1,VEG0012,Đậu đũa,Vegetable,Beans,3,6,24010.0,25332.0,0.18
20251230,78,13,0.0,0.0,0.0,1,VEG0013,Bí đao,Vegetable,Squash,7,6,34313.0,45210.0,0.08
20251230,78,14,13.28,1.64,1.73,1,VEG0014,Su hào,Vegetable,Kohlrabi,5,6,15319.0,30772.0,0.13
20251230,78,15,14.63,2.18,4.39,1,VEG0015,Rau dền,Vegetable,Amaranth,3,8,28665.0,40250.0,0.2
20251230,78,16,0.19,0.01,0.02,2,MEAT0016,Thịt bò Úc,Meat,Beef,5,3,97336.0,170838.0,0.12
20251230,78,17,0.0,0.0,0.0,2,MEAT0017,Thịt bò nội địa,Meat,Beef,4,2,146252.0,160522.0,0.14
20251230,78,18,18.41,1.4,2.76,2,MEAT0018,Thịt bò xay,Meat,Beef,3,2,100794.0,193801.0,0.15
20251230,78,19,31.95,3.01,9.59,2,MEAT0019,Sườn bò Mỹ,Meat,Beef,5,1,176958.0,220767.0,0.11
20251230,78,20,29.47,2.12,8.84,2,MEAT0020,Thịt heo ba chỉ,Meat,Pork,4,2,119515.0,240466.0,0.13
20251230,78,21,6.18,0.48,1.86,2,MEAT0021,Thịt heo nạc,Meat,Pork,4,3,172187.0,131504.0,0.13
20251230,78,22,17.34,1.86,2.08,3,MEAT0022,Sườn heo,Meat,Pork,4,3,132083.0,244952.0,0.12
20251230,78,23,9.39,0.56,2.82,3,MEAT0023,Gà ta nguyên con,Meat,Chicken,4,1,118868.0,155275.0,0.14
20251230,78,24,0.0,0.0,0.0,2,MEAT0024,Gà công nghiệp,Meat,Chicken,5,2,138675.0,245483.0,0.11
20251230,78,25,23.88,3.09,3.1,2,MEAT0025,Đùi gà,Meat,Chicken,4,3,134270.0,138320.0,0.13
20251230,78,26,29.17,4.16,8.75,2,MEAT0026,Ức gà,Meat,Chicken,4,2,96527.0,122033.0,0.13
20251230,78,27,1.13,0.15,0.11,2,MEAT0027,Thịt cừu,Meat,Lamb,5,2,157224.0,145833.0,0.1
20251230,78,28,0.0,0.0,0.0,1,FISH0028,Cá hồi Na Uy,Seafood,Salmon,3,5,61267.0,123861.0,0.16
20251230,78,29,4.33,0.3,0.65,1,FISH0029,Cá hồi Phi lê,Seafood,Salmon,3,5,125611.0,192552.0,0.15
20251230,78,30,12.33,1.8,3.7,1,FISH0030,Cá diêu hồng,Seafood,Tilapia,4,4,143367.0,178129.0,0.14
20251230,78,31,15.85,2.03,2.69,2,FISH0031,Cá thu,Seafood,Mackerel,3,5,137679.0,174796.0,0.17
20251230,78,32,20.22,1.26,3.03,1,FISH0032,Tôm sú,Seafood,Shrimp,3,5,68587.0,144498.0,0.15
20251230,78,33,15.27,1.63,4.58,2,FISH0033,Tôm thẻ,Seafood,Shrimp,3,5,89266.0,187553.0,0.16
20251230,78,34,28.12,3.78,8.44,2,FISH0034,Mực ống,Seafood,Squid,3,5,84725.0,167349.0,0.16
20251230,78,35,6.74,0.88,2.02,1,FISH0035,Cua biển,Seafood,Crab,2,4,70763.0,185589.0,0.18
20251230,78,36,0.0,0.0,0.0,1,FISH0036,Nghêu,Seafood,Clam,2,4,124956.0,128318.0,0.19
20251230,78,37,25.96,2.98,7.79,1,FISH0037,Cá basa,Seafood,Catfish,4,5,104442.0,162728.0,0.13
20251230,78,38,34.51,3.07,8.28,2,DAIRY0038,Sữa tươi Vinamilk 1L,Dairy,Milk,7,9,19990.0,53557.0,0.08
20251230,78,39,27.35,3.33,6.56,2,DAIRY0039,Sữa tươi TH True 1L,Dairy,Milk,7,9,16414.0,66367.0,0.08
20251230,78,40,27.26,3.53,1.64,2,DAIRY0040,Sữa chua uống,Dairy,Yogurt,10,10,40347.0,70209.0,0.06
20251230,78,41,23.76,1.85,1.19,2,DAIRY0041,Sữa chua Vinamilk,Dairy,Yogurt,14,9,26218.0,51675.0,0.05
20251230,78,42,33.53,3.74,1.01,1,DAIRY0042,Phô mai lát,Dairy,Cheese,30,9,24138.0,86285.0,0.03
20251230,78,43,1.09,0.1,0.02,2,DAIRY0043,Bơ lạt,Dairy,Butter,45,9,28039.0,35479.0,0.02
20251230,78,44,30.4,2.23,2.13,2,DAIRY0044,Trứng gà,Dairy,Eggs,21,10,43096.0,44216.0,0.07
20251230,78,45,13.9,1.28,0.28,3,ICE0045,Kem Merino que,Ice Cream,Popsicle,180,13,35887.0,51165.0,0.02
20251230,78,46,23.42,2.51,0.47,3,ICE0046,Kem Wall's Cornetto,Ice Cream,Cone,180,14,21328.0,54748.0,0.02
20251230,78,47,8.79,0.81,0.18,3,ICE0047,Kem Celano hộp,Ice Cream,Tub,180,14,33838.0,55324.0,0.02
20251230,78,48,33.59,4.08,1.01,3,ICE0048,Kem sữa chua Vinamilk,Ice Cream,Cup,90,13,37019.0,27246.0,0.03
20251230,78,49,0.0,0.0,0.0,3,ICE0049,Kem Dairy Queen hộp,Ice Cream,Tub,180,13,21667.0,51811.0,0.02
20251230,78,50,9.26,1.19,0.09,7,FRZ0050,Cá viên đông lạnh,Frozen Food,Fish Balls,365,11,45239.0,61526.0,0.01
20251230,78,51,13.49,1.5,0.13,7,FRZ0051,Há cảo đông lạnh,Frozen Food,Dumplings,365,11,50871.0,65548.0,0.01
20251230,78,52,7.53,0.85,0.08,8,FRZ0052,Bánh bao đông lạnh,Frozen Food,Buns,365,11,43471.0,67089.0,0.01
20251230,78,53,13.22,1.0,0.13,6,FRZ0053,Pizza đông lạnh,Frozen Food,Pizza,365,11,46160.0,86315.0,0.01
20251230,78,54,13.38,1.41,0.13,7,FRZ0054,Khoai tây chiên,Frozen Food,Fries,365,11,50192.0,54542.0,0.01
20251230,78,55,26.01,1.55,0.26,9,FRZ0055,Rau củ đông lạnh,Frozen Food,Vegetables,365,12,78122.0,67625.0,0.01
20251230,78,56,15.71,2.27,0.16,7,FRZ0056,Gà chiên giòn,Frozen Food,Chicken,365,12,65614.0,60366.0,0.01
20251230,78,57,19.53,1.59,0.2,5,FRZ0057,Xúc xích đông lạnh,Frozen Food,Sausage,365,12,31844.0,92670.0,0.01
20251230,78,58,25.08,3.08,3.01,2,BBQ0058,Ba chỉ bò Mỹ,Meat,BBQ Beef,5,2,135214.0,144627.0,0.12
20251230,78,59,0.0,0.0,0.0,2,BBQ0059,Sườn bò nướng,Meat,BBQ Beef,5,1,159779.0,235299.0,0.11
20251230,78,60,1.5,0.17,0.45,2,BBQ0060,Sườn heo nướng,Meat,BBQ Pork,4,1,143840.0,277991.0,0.13
20251230,78,61,22.75,2.08,2.73,2,BBQ0061,Chân giò nướng,Meat,BBQ Pork,4,3,163935.0,246627.0,0.12
20251230,78,62,0.0,0.0,0.0,2,BBQ0062,Cánh gà nướng,Meat,BBQ Chicken,4,3,116638.0,252440.0,0.13
20251230,78,63,0.0,0.0,0.0,3,BBQ0063,Thịt xông khói,Meat,Bacon,14,1,159554.0,228694.0,0.08
20251230,78,64,29.06,2.5,0.0,5,PAN0064,Gạo ST25 5kg,Pantry,Rice,365,15,67150.0,99431.0,0.0
20251230,78,65,46.84,3.49,0.0,4,PAN0065,Gạo Jasmine 5kg,Pantry,Rice,365,15,32455.0,37025.0,0.0
20251230,78,66,19.37,2.57,0.19,6,PAN0066,Mì gói Hảo Hảo,Pantry,Noodles,180,15,70085.0,51248.0,0.01
20251230,78,67,16.82,1.44,0.17,4,PAN0067,Mì gói Omachi,Pantry,Noodles,180,16,11161.0,70233.0,0.01
20251230,78,68,7.65,0.38,0.0,5,PAN0068,Dầu ăn Neptune 1L,Pantry,Oil,365,15,34407.0,27810.0,0.0
20251230,78,69,6.35,0.62,0.0,5,PAN0069,Nước mắm Nam Ngư,Pantry,Sauce,365,15,58366.0,57447.0,0.0
20251230,78,70,17.39,1.15,0.0,5,PAN0070,Đường trắng,Pantry,Sugar,365,16,68640.0,86920.0,0.0
20251230,78,71,36.07,2.49,0.0,5,PAN0071,Muối iốt,Pantry,Salt,365,15,17943.0,112319.0,0.0
20251230,78,72,36.49,4.7,0.36,3,BEV0072,Coca Cola 1.5L,Beverage,Soft Drink,180,18,26786.0,20685.0,0.01
20251230,78,73,35.25,2.62,0.35,3,BEV0073,Pepsi 1.5L,Beverage,Soft Drink,180,18,30065.0,33098.0,0.01
20251230,78,74,33.01,4.46,0.33,3,BEV0074,Number 1 Energy,Beverage,Energy Drink,365,18,15042.0,49858.0,0.01
20251230,78,75,37.97,4.26,0.38,4,BEV0075,Trà xanh 0 độ,Beverage,Tea,180,18,32225.0,46216.0,0.01
20251230,78,76,8.33,0.99,0.0,3,BEV0076,Nước suối Lavie,Beverage,Water,365,17,13095.0,22597.0,0.0
20251230,78,77,35.82,2.83,0.36,3,BEV0077,Bia Heineken,Beverage,Beer,180,17,27601.0,46090.0,0.01
20251230,78,78,49.92,6.45,0.5,3,BEV0078,Bia Tiger,Beverage,Beer,180,18,18922.0,45735.0,0.01
20251230,79,1,19.32,2.18,3.86,1,VEG0001,Rau cải ngọt,Vegetable,Leafy Greens,3,8,30931.0,29586.0,0.2
20251230,79,2,3.63,0.24,1.09,1,VEG0002,Rau muống,Vegetable,Leafy Greens,3,6,26937.0,36146.0,0.21
20251230,79,3,23.61,2.45,4.25,2,VEG0003,Xà lách,Vegetable,Leafy Greens,4,8,16162.0,46654.0,0.18
20251230,79,4,24.78,2.03,4.71,1,VEG0004,Rau thơm mix,Vegetable,Herbs,3,8,15412.0,49248.0,0.19
20251230,79,5,0.0,0.0,0.0,1,VEG0005,Cải thảo,Vegetable,Cabbage,5,7,19247.0,29546.0,0.12
20251230,79,6,24.85,1.77,7.45,1,VEG0006,Bắp cải,Vegetable,Cabbage,6,6,27350.0,40291.0,0.1
20251230,79,7,0.0,0.0,0.0,1,VEG0007,Cà chua,Vegetable,Tomatoes,5,6,23639.0,32281.0,0.15
20251230,79,8,0.0,0.0,0.0,2,VEG0008,Dưa chuột,Vegetable,Cucumber,4,8,22997.0,26167.0,0.16
20251230,79,9,23.89,2.11,3.34,1,VEG0009,Ớt,Vegetable,Peppers,4,8,24121.0,44629.0,0.14
20251230,79,10,15.18,1.3,4.55,2,VEG0010,Hành lá,Vegetable,Onions,4,8,22649.0,49581.0,0.17
20251230,79,11,19.03,2.82,2.86,1,VEG0011,Cà rót,Vegetable,Eggplant,4,6,15929.0,40189.0,0.15
20251230,79,12,10.86,0.9,1.95,1,VEG0012,Đậu đũa,Vegetable,Beans,3,6,24010.0,25332.0,0.18
20251230,79,13,0.0,0.0,0.0,1,VEG0013,Bí đao,Vegetable,Squash,7,6,34313.0,45210.0,0.08
20251230,79,14,28.13,3.63,8.44,1,VEG0014,Su hào,Vegetable,Kohlrabi,5,6,15319.0,30772.0,0.13
20251230,79,15,0.0,0.0,0.0,2,VEG0015,Rau dền,Vegetable,Amaranth,3,8,28665.0,40250.0,0.2
20251230,79,16,12.54,0.67,3.76,2,MEAT0016,Thịt bò Úc,Meat,Beef,5,3,97336.0,170838.0,0.12
20251230,79,17,28.56,3.04,4.0,2,MEAT0017,Thịt bò nội địa,Meat,Beef,4,2,146252.0,160522.0,0.14
20251230,79,18,28.64,2.09,4.3,2,MEAT0018,Thịt bò xay,Meat,Beef,3,2,100794.0,193801.0,0.15
20251230,79,19,0.77,0.1,0.08,4,MEAT0019,Sườn bò Mỹ,Meat,Beef,5,1,176958.0,220767.0,0.11
20251230,79,20,22.21,3.23,6.66,2,MEAT0020,Thịt heo ba chỉ,Meat,Pork,4,2,119515.0,240466.0,0.13
20251230,79,21,0.0,0.0,0.0,2,MEAT0021,Thịt heo nạc,Meat,Pork,4,3,172187.0,131504.0,0.13
20251230,79,22,17.6,1.82,5.28,2,MEAT0022,Sườn heo,Meat,Pork,4,3,132083.0,244952.0,0.12
20251230,79,23,31.23,3.63,4.37,1,MEAT0023,Gà ta nguyên con,Meat,Chicken,4,1,118868.0,155275.0,0.14
20251230,79,24,35.5,2.45,10.65,2,MEAT0024,Gà công nghiệp,Meat,Chicken,5,2,138675.0,245483.0,0.11
20251230,79,25,1.62,0.12,0.21,2,MEAT0025,Đùi gà,Meat,Chicken,4,3,134270.0,138320.0,0.13
20251230,79,26,0.56,0.04,0.17,3,MEAT0026,Ức gà,Meat,Chicken,4,2,96527.0,122033.0,0.13
20251230,79,27,5.28,0.41,1.58,2,MEAT0027,Thịt cừu,Meat,Lamb,5,2,157224.0,145833.0,0.1
20251230,79,28,6.52,0.83,1.96,2,FISH0028,Cá hồi Na Uy,Seafood,Salmon,3,5,61267.0,123861.0,0.16
20251230,79,29,11.46,0.7,3.44,2,FISH0029,Cá hồi Phi lê,Seafood,Salmon,3,5,125611.0,192552.0,0.15
20251230,79,30,20.71,1.22,6.21,2,FISH0030,Cá diêu hồng,Seafood,Tilapia,4,4,143367.0,178129.0,0.14
20251230,79,31,13.84,1.9,4.15,2,FISH0031,Cá thu,Seafood,Mackerel,3,5,137679.0,174796.0,0.17
20251230,79,32,0.0,0.0,0.0,1,FISH0032,Tôm sú,Seafood,Shrimp,3,5,68587.0,144498.0,0.15
20251230,79,33,5.25,0.6,1.58,1,FISH0033,Tôm thẻ,Seafood,Shrimp,3,5,89266.0,187553.0,0.16
20251230,79,34,28.03,2.92,8.41,1,FISH0034,Mực ống,Seafood,Squid,3,5,84725.0,167349.0,0.16
20251230,79,35,12.17,1.72,2.19,1,FISH0035,Cua biển,Seafood,Crab,2,4,70763.0,185589.0,0.18
20251230,79,36,9.76,1.39,2.93,1,FISH0036,Nghêu,Seafood,Clam,2,4,124956.0,128318.0,0.19
